 # resultados do programa hansr1

#  parametros 
#    tf     tint     rh       prec
 0.900E+03   0.100E-01   0.100E+02   0.100E-07
#    mu     gama    betaP     betaM         rho       sigma
 0.143E-01   0.000E+00   0.000E+00   0.000E+00   0.500E-01   0.730E+00
#     omegaP    omegaM       deltaP    deltaM
 0.250E+00   0.100E+00   0.833E+00   0.833E+00

 trajetoria
  0.7800000E+02   0.1700000E+03   0.9621143E-01   0.5774711E-01   0.2486784E-03   0.2300224E-03   0.8318580E+00   0.4787008E-03
  0.7900000E+02   0.1700000E+03   0.9499357E-01   0.5782492E-01   0.2490135E-03   0.2303323E-03   0.8330033E+00   0.4793459E-03
  0.8000000E+02   0.1700000E+03   0.9380613E-01   0.5790080E-01   0.2493403E-03   0.2306345E-03   0.8340980E+00   0.4799748E-03
  0.8100000E+02   0.1700000E+03   0.9264804E-01   0.5797479E-01   0.2496589E-03   0.2309293E-03   0.8351559E+00   0.4805882E-03
  0.8200000E+02   0.1700000E+03   0.9151821E-01   0.5804699E-01   0.2499698E-03   0.2312168E-03   0.8361838E+00   0.4811867E-03
  0.8300000E+02   0.1700000E+03   0.9041557E-01   0.5811744E-01   0.2502732E-03   0.2314975E-03   0.8372103E+00   0.4817707E-03
  0.8400000E+02   0.1700000E+03   0.8933920E-01   0.5818621E-01   0.2505694E-03   0.2317714E-03   0.8381987E+00   0.4823408E-03
  0.8500000E+02   0.1700000E+03   0.8828817E-01   0.5825337E-01   0.2508586E-03   0.2320389E-03   0.8391723E+00   0.4828975E-03
  0.8600000E+02   0.1600000E+03   0.8726156E-01   0.5831897E-01   0.2511411E-03   0.2323002E-03   0.8401183E+00   0.4834413E-03
  0.8700000E+02   0.1600000E+03   0.8625855E-01   0.5838306E-01   0.2514170E-03   0.2325555E-03   0.8410382E+00   0.4839725E-03
  0.8800000E+02   0.1600000E+03   0.8527835E-01   0.5844569E-01   0.2516868E-03   0.2328050E-03   0.8419175E+00   0.4844917E-03
  0.8900000E+02   0.1600000E+03   0.8432017E-01   0.5850692E-01   0.2519504E-03   0.2330488E-03   0.8428156E+00   0.4849992E-03
  0.9000000E+02   0.1600000E+03   0.8338328E-01   0.5856678E-01   0.2522082E-03   0.2332873E-03   0.8436785E+00   0.4854955E-03
  0.9100000E+02   0.1600000E+03   0.8246699E-01   0.5862533E-01   0.2524603E-03   0.2335205E-03   0.8445328E+00   0.4859808E-03
  0.9200000E+02   0.1600000E+03   0.8157060E-01   0.5868260E-01   0.2527070E-03   0.2337486E-03   0.8453604E+00   0.4864556E-03
  0.9300000E+02   0.1600000E+03   0.8069351E-01   0.5873865E-01   0.2529483E-03   0.2339719E-03   0.8461696E+00   0.4869202E-03
  0.9400000E+02   0.1500000E+03   0.7983738E-01   0.5879979E-01   0.2532048E-03   0.2342120E-03   0.8469643E+00   0.4874167E-03
  0.9500000E+02   0.1400000E+03   0.7899793E-01   0.5885272E-01   0.2534327E-03   0.2344228E-03   0.8477322E+00   0.4878555E-03
  0.9600000E+02   0.1400000E+03   0.7817542E-01   0.5890499E-01   0.2536578E-03   0.2346311E-03   0.8484840E+00   0.4882888E-03
  0.9700000E+02   0.1400000E+03   0.7737076E-01   0.5895544E-01   0.2538750E-03   0.2348320E-03   0.8492257E+00   0.4887070E-03
  0.9800000E+02   0.1400000E+03   0.7658208E-01   0.5900520E-01   0.2540893E-03   0.2350302E-03   0.8499539E+00   0.4891195E-03
  0.9900000E+02   0.1400000E+03   0.7580917E-01   0.5905409E-01   0.2542998E-03   0.2352250E-03   0.8506664E+00   0.4895248E-03
  0.1000000E+03   0.1400000E+03   0.7505108E-01   0.5910252E-01   0.2545084E-03   0.2354179E-03   0.8513736E+00   0.4899263E-03
  0.1010000E+03   0.1400000E+03   0.7430799E-01   0.5915000E-01   0.2547129E-03   0.2356070E-03   0.8520608E+00   0.4903199E-03
  0.1020000E+03   0.1400000E+03   0.7357948E-01   0.5919655E-01   0.2549133E-03   0.2357924E-03   0.8527374E+00   0.4907057E-03
  0.1030000E+03   0.1400000E+03   0.7286512E-01   0.5924219E-01   0.2551099E-03   0.2359742E-03   0.8534004E+00   0.4910841E-03
  0.1040000E+03   0.1400000E+03   0.7216448E-01   0.5928696E-01   0.2553027E-03   0.2361525E-03   0.8540542E+00   0.4914552E-03
  0.1050000E+03   0.1400000E+03   0.7147720E-01   0.5933088E-01   0.2554918E-03   0.2363275E-03   0.8546848E+00   0.4918192E-03
  0.1060000E+03   0.1400000E+03   0.7080289E-01   0.5937396E-01   0.2556773E-03   0.2364991E-03   0.8553026E+00   0.4921764E-03
  0.1070000E+03   0.1400000E+03   0.7014117E-01   0.5941624E-01   0.2558594E-03   0.2366675E-03   0.8559179E+00   0.4925269E-03
  0.1080000E+03   0.1400000E+03   0.6949171E-01   0.5945775E-01   0.2560381E-03   0.2368328E-03   0.8565274E+00   0.4928709E-03
  0.1090000E+03   0.1400000E+03   0.6885418E-01   0.5949847E-01   0.2562135E-03   0.2369950E-03   0.8571093E+00   0.4932085E-03
  0.1100000E+03   0.1400000E+03   0.6822823E-01   0.5953847E-01   0.2563857E-03   0.2371543E-03   0.8576810E+00   0.4935401E-03
  0.1110000E+03   0.1400000E+03   0.6761356E-01   0.5957774E-01   0.2565549E-03   0.2373108E-03   0.8582436E+00   0.4938656E-03
  0.1120000E+03   0.1400000E+03   0.6700987E-01   0.5961632E-01   0.2567210E-03   0.2374644E-03   0.8587947E+00   0.4941854E-03
  0.1130000E+03   0.1400000E+03   0.6641685E-01   0.5965421E-01   0.2568841E-03   0.2376154E-03   0.8593463E+00   0.4944995E-03
  0.1140000E+03   0.1400000E+03   0.6583425E-01   0.5969144E-01   0.2570444E-03   0.2377637E-03   0.8598833E+00   0.4948081E-03
  0.1150000E+03   0.1300000E+03   0.6526177E-01   0.5972802E-01   0.2572020E-03   0.2379093E-03   0.8604220E+00   0.4951113E-03
  0.1160000E+03   0.1300000E+03   0.6469918E-01   0.5976396E-01   0.2573568E-03   0.2380525E-03   0.8609474E+00   0.4954093E-03
